"L","M","U","x","G","EIR","Resistance_level","Access","Dosage","Seasonality","drug"
0.526603405142302,0.558600425070069,0.590605409463229,9,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.525358629138046,0.556363441054038,0.58803130646074,10,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.525029057955257,0.554848035212843,0.585453920589805,11,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.521715820576371,0.550326639129203,0.580876526120568,12,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.519772799254017,0.547770354298655,0.577339782359929,13,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.516878199632274,0.543498817757056,0.572447530242861,14,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.513136239512334,0.538972858376251,0.568359464736931,15,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.508660165648817,0.534264739476299,0.563400373626526,16,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.504544460890941,0.529191025523986,0.558597695359222,17,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.499493856669761,0.523598952659111,0.552052452062945,18,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.492964463628124,0.517539670315887,0.546258468756669,19,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.486779894336418,0.510646318378004,0.538176503492484,20,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.479418876948737,0.502892316045933,0.529663123674246,21,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.472833771828516,0.495613314906417,0.521533850681543,22,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.464617752764985,0.487693434974111,0.514056880635704,23,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.457318041306567,0.479748249527777,0.50483168989119,24,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.448335870953639,0.470630875709101,0.495136110497153,25,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.440670410826857,0.462528419624226,0.4853039519543,26,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.431976407413294,0.453703959990428,0.476463470415332,27,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.422780210325162,0.445031704247306,0.468032790139082,28,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.414871376912544,0.436830254926348,0.459013774599746,29,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.40655625722673,0.428699991687666,0.449749046556703,30,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.400413455664642,0.422128121621753,0.443336703353293,31,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.393056061612095,0.415084755457405,0.435904987612295,32,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.388410590295828,0.411239049801976,0.430620228209542,33,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.381266296008651,0.403028315757358,0.426437472342302,34,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.375300281726132,0.397652508306656,0.4180773047622,35,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.370786927748791,0.394412610575163,0.417036261937273,36,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.36653632482935,0.388331382294939,0.410915007958146,37,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.357731414978679,0.381275646197934,0.406139262096991,38,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.354449165355952,0.379927082707219,0.400044699405257,39,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.369294116595406,0.423894147730775,0.485331243233306,1,"Fitness",500,10,0.5,0,"sesonality2","B"
0.368173387502315,0.422031597789365,0.48499464856793,2,"Fitness",500,10,0.5,0,"sesonality2","B"
0.37321340982955,0.428618882087175,0.491777300725245,3,"Fitness",500,10,0.5,0,"sesonality2","B"
0.376160053398621,0.432008790899773,0.492093260504513,4,"Fitness",500,10,0.5,0,"sesonality2","B"
0.378937065603031,0.436935865089471,0.496802029817688,5,"Fitness",500,10,0.5,0,"sesonality2","B"
0.381199011133646,0.438210752987593,0.501197177094903,6,"Fitness",500,10,0.5,0,"sesonality2","B"
0.38492420164473,0.443191879919847,0.504988406851156,7,"Fitness",500,10,0.5,0,"sesonality2","B"
0.385668395704654,0.443300927900155,0.508707170986331,8,"Fitness",500,10,0.5,0,"sesonality2","B"
0.389076426073434,0.449047625637323,0.511761780102953,9,"Fitness",500,10,0.5,0,"sesonality2","B"
0.393060697760097,0.450493808862051,0.513890206810394,10,"Fitness",500,10,0.5,0,"sesonality2","B"
0.394301527072097,0.452859434677502,0.516691561499459,11,"Fitness",500,10,0.5,0,"sesonality2","B"
0.395451148670139,0.454671921679412,0.518369095541076,12,"Fitness",500,10,0.5,0,"sesonality2","B"
0.39925298065525,0.460712591645457,0.522410282024473,13,"Fitness",500,10,0.5,0,"sesonality2","B"
0.402768281680714,0.462276712874954,0.524504640704009,14,"Fitness",500,10,0.5,0,"sesonality2","B"
0.403437544195675,0.462542990489379,0.527419047598702,15,"Fitness",500,10,0.5,0,"sesonality2","B"
0.407002916863832,0.465409067145955,0.52838251266364,16,"Fitness",500,10,0.5,0,"sesonality2","B"
0.410546743794548,0.470249095996572,0.532658501197762,17,"Fitness",500,10,0.5,0,"sesonality2","B"
0.411856895126931,0.470280934771714,0.534522043220045,18,"Fitness",500,10,0.5,0,"sesonality2","B"
0.412517555375742,0.473939649727158,0.53699971424341,19,"Fitness",500,10,0.5,0,"sesonality2","B"
0.415533052898379,0.473245194351703,0.536415555927002,20,"Fitness",500,10,0.5,0,"sesonality2","B"
0.416687214553877,0.478089622112878,0.540921140561822,21,"Fitness",500,10,0.5,0,"sesonality2","B"
0.421033175540014,0.479580540676005,0.540823337143948,22,"Fitness",500,10,0.5,0,"sesonality2","B"
0.424538853283961,0.486569790237602,0.545837358492246,23,"Fitness",500,10,0.5,0,"sesonality2","B"
0.424297594266635,0.486211132554732,0.548443388773885,24,"Fitness",500,10,0.5,0,"sesonality2","B"
0.425204388430206,0.485676571068159,0.55005193190591,25,"Fitness",500,10,0.5,0,"sesonality2","B"
0.429323975289974,0.491244961837008,0.55433163005889,26,"Fitness",500,10,0.5,0,"sesonality2","B"
0.432700085241546,0.4947772410261,0.555359616058341,27,"Fitness",500,10,0.5,0,"sesonality2","B"
0.435666934556169,0.495700454387629,0.55708853217154,28,"Fitness",500,10,0.5,0,"sesonality2","B"
0.436162819815855,0.498351716122081,0.559135624530733,29,"Fitness",500,10,0.5,0,"sesonality2","B"
0.440521990743489,0.500411808115341,0.560548036357513,30,"Fitness",500,10,0.5,0,"sesonality2","B"
0.44093279765891,0.502898393730719,0.563393567604666,31,"Fitness",500,10,0.5,0,"sesonality2","B"
0.445127183505956,0.502941423846697,0.566388481016812,32,"Fitness",500,10,0.5,0,"sesonality2","B"
0.447719982895099,0.508623749190621,0.569180340698453,33,"Fitness",500,10,0.5,0,"sesonality2","B"
0.448590413698293,0.510216111905623,0.5697241134995,34,"Fitness",500,10,0.5,0,"sesonality2","B"
0.45158353501762,0.512548680314741,0.574504483116654,35,"Fitness",500,10,0.5,0,"sesonality2","B"
0.455629767659961,0.515714753193131,0.575516852467441,36,"Fitness",500,10,0.5,0,"sesonality2","B"
0.457118194604522,0.517739312990323,0.57712480456801,37,"Fitness",500,10,0.5,0,"sesonality2","B"
0.459399537572923,0.51939434242188,0.57977458274285,38,"Fitness",500,10,0.5,0,"sesonality2","B"
0.460943462999193,0.521277863679815,0.579841596739179,39,"Fitness",500,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"Fitness",500,10,0.5,0,"sesonality2","B"
0.349427179668768,0.370035392047971,0.393672288190905,1,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.352744031430188,0.373750970804861,0.397527554970847,2,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.356807986644392,0.378160201017355,0.402220376794783,3,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.360424985542971,0.381646223294554,0.40601091288312,4,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.364798109232173,0.387037198433741,0.411504156924704,5,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.369305114342604,0.391501988755544,0.415499310235627,6,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.374777699038239,0.396723727976235,0.422078757182434,7,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.379104134702652,0.401527902272591,0.426136559078197,8,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.384945366616426,0.407794093663,0.432727866706487,9,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.390438300394782,0.413225343173547,0.438363530713889,10,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.395960272082715,0.419278727647656,0.444884070095914,11,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.401495633156521,0.424753668140322,0.450311094686537,12,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.407894673799403,0.43148814466246,0.457075198814042,13,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.412377448085425,0.436984700577496,0.463019732933533,14,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.418989375322557,0.443600502938571,0.468114302175116,15,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.424941882641777,0.449837758101951,0.475420198954985,16,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.432175549328114,0.456365437129177,0.481270493751566,17,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.438422678614678,0.462418548305514,0.488429092162374,18,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.444082565345595,0.469668267224849,0.494569895484664,19,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.451053935190227,0.476055730403367,0.500670667699521,20,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.457189714420176,0.482063541211876,0.508128610716547,21,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.463773666543181,0.489249507845658,0.51558218476936,22,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.470905633798739,0.496179981329231,0.521113988242969,23,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.477577559944192,0.503035141445523,0.527778846840722,24,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.484834925104218,0.509736278749675,0.534628951976045,25,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.491236287254824,0.516299600641045,0.54070853528584,26,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.497728541717259,0.523387896134142,0.547773712586175,27,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.503798985443258,0.529089242180979,0.554223299327308,28,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.509846016826235,0.535505808210381,0.560098246543818,29,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.518022754948821,0.543148020445551,0.565912781623806,30,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.521579104007149,0.546987608313152,0.571487893196365,31,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.528560218752072,0.553539422704242,0.577441027835066,32,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.534298442961129,0.560307619268388,0.584083445590422,33,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.538978532250024,0.565159912089065,0.58870270478941,34,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.544155269416182,0.568966711278902,0.592500849532933,35,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.54891775664895,0.574055203284004,0.597182907756411,36,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.555115389520745,0.580085788796002,0.602346182514176,37,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.558020532539576,0.582940684770988,0.605224563314854,38,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.561634816548507,0.587190294671091,0.608878238767925,39,"half_life_long",500,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"half_life_long",500,10,0.5,0,"sesonality2","B"
0.418412408950645,0.47820885692505,0.539957897567075,1,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.414536393246067,0.475338516998744,0.537132503958312,2,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417082421325295,0.477496893327116,0.538309204785782,3,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.415282183406683,0.476214360496434,0.538187372387856,4,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.415612478451905,0.475102416632378,0.538970332026334,5,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.416026834871896,0.478598329319034,0.542108829110768,6,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.413097918526288,0.47330367388431,0.53764913279353,7,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.412610073596637,0.473648443373192,0.537367888834193,8,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.412310227821865,0.475284316386086,0.539176348091381,9,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.412771573230493,0.474325908753806,0.538328443857819,10,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.412948206637778,0.475305006029945,0.537727805248888,11,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.41424169742939,0.475051947435916,0.539785771554155,12,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.41451580804074,0.475943245695906,0.536679423492473,13,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.413523595380819,0.472682436482799,0.537367497599126,14,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.416111573857289,0.475845936649628,0.538489758602838,15,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.414522154815688,0.476189885843211,0.5393968958476,16,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.416651595812955,0.475846406389135,0.540038967763556,17,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.414885074327825,0.475449276974891,0.539508039027884,18,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.415413304636104,0.476813143708606,0.541540091385318,19,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417351982092841,0.475661747737738,0.539481824106206,20,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.418705072875481,0.477220227222739,0.53999987998625,21,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417849511502034,0.47717337675638,0.539778336055731,22,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417056020048671,0.478152491640689,0.540162103064302,23,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417167180404602,0.476363626630114,0.537923586713701,24,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.419353096542372,0.476195012339072,0.53868858373237,25,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.416507365043082,0.4758010795656,0.538592008738498,26,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417796935495885,0.475154508757098,0.538153228767264,27,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.416869500626986,0.473858887117348,0.536647403649608,28,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.416995410259224,0.475696410464035,0.53701074758099,29,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.415932691843368,0.474238587850378,0.535803656213168,30,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.418314237869668,0.474692675881864,0.536643013639283,31,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417589928530913,0.473003123468282,0.536877805584451,32,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.414934946334088,0.472636328943692,0.536682753139303,33,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.415492665815363,0.471796880727424,0.534617290217429,34,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.414863316072693,0.470997245378182,0.532686690288211,35,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.415080810864193,0.47246680892045,0.535479798778674,36,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.415500502081038,0.472803913711318,0.535079042496918,37,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.413723031148353,0.470875369107476,0.533363468906588,38,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.414196975334304,0.470386764893168,0.53249355402753,39,"MKR_long",500,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"MKR_long",500,10,0.5,0,"sesonality2","B"
0.417158600765462,0.476188562698591,0.539405411897704,1,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.416906225256304,0.474385619745568,0.540044901746905,2,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.417076270329575,0.474825274552857,0.540502968305377,3,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.417176505402093,0.476509793143653,0.540463827333961,4,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.415611863403038,0.47385644379891,0.538827590484054,5,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.416697349084078,0.475448809656719,0.540587653713676,6,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.417646621933516,0.475804073733574,0.541070214936027,7,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.418036248646938,0.476464226400995,0.539728886607913,8,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.416349692828879,0.475017414269635,0.539789204870681,9,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.418398871503969,0.475581353077312,0.538211018681547,10,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.416868115780103,0.475553373780927,0.540312820139515,11,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.41808130703438,0.478076838245136,0.541025895836945,12,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.416069496231694,0.476430868922273,0.541497398012728,13,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.415922606914853,0.477234508311624,0.539792114244259,14,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.413304118705803,0.475106877663984,0.5391403419858,15,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.415168882201815,0.475910002103507,0.539272954295328,16,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.415489966324598,0.477745537681391,0.540845269473586,17,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.413647329395193,0.476100213949543,0.539086247952135,18,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.414360362753569,0.475327593275036,0.537389387145229,19,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.413330287325088,0.474593614796732,0.53900526581975,20,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.410946287248814,0.472421872580366,0.536714121674226,21,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.412496413101463,0.471498818840572,0.534879385113012,22,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.411045239008136,0.470336183698464,0.532894839629146,23,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.411414172546615,0.471063719995796,0.533573632710178,24,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.412950849865101,0.470669381131896,0.533959867305493,25,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.412625407295168,0.471758196186466,0.534153064481415,26,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.414785385488033,0.472062836479656,0.533803681303049,27,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.415373879645427,0.474294213840685,0.534600957009464,28,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.414021797796026,0.471799331840068,0.533259731519473,29,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.418639068768546,0.475130061656745,0.536059271729319,30,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.418250237625637,0.476438342515136,0.537046437915953,31,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.418180602381134,0.476784606058941,0.538339109000611,32,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.416777650294397,0.474073462927117,0.536369057187814,33,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.41705955699395,0.476516425366255,0.536629595429963,34,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.415606187000128,0.474034906091814,0.537514767736058,35,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.418252796656582,0.477178738778676,0.538855028369213,36,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.418908769214899,0.479528133979666,0.540036050172839,37,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.416592535105038,0.474542834637076,0.535917243868914,38,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.41663617690503,0.4737301869011,0.533265062528068,39,"Diagnostic",500,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"Diagnostic",500,10,0.5,0,"sesonality2","B"
0.39521430234165,0.452771036229075,0.522102090637364,1,"C_max_IC50_long",500,10,0.5,0,"sesonality2","B"
0.399262152304377,0.462491767489893,0.531449780916509,2,"C_max_IC50_long",500,10,0.5,0,"sesonality2","B"
0.405384377911276,0.468420687289782,0.536418867781556,3,"C_max_IC50_long",500,10,0.5,0,"sesonality2","B"
