"Survey","nHost","nInfect","nExpectd","nPatent","nTransmit","nTreatments1","nUncomp","innoculationsPerAgeGroup","innoculationsPerAgeGroup_2","Vector_Nv","Vector_Nv_2","inputEIR","simulatedEIR","nMDAs","nMassScreenings","nTreatDiagnostics","nInfectByGenotype","nInfectByGenotype_2","nPatentByGenotype","nPatentByGenotype_2","nHostDrugConcNonZero","nHostDrugConcNonZero_2","nHostDrugConcNonZero_3","nHostDrugConcNonZero_4","sumLogDrugConcNonZero","sumLogDrugConcNonZero_2","Inoculation_S","Inoculation_R","Infection_S","Infection_R","Patent_S","Patent_R"
701,1e+05,80024,98882.6,42464,0.0234106,9067,12040,0,1642570,4129320,23575500,7.31297,3.62854,0,0,9422,0,80024,0,31929,22882,0,99538,-77591.4,0,-338603,0,1,0,1,0,1
702,1e+05,80122,98880.6,42561,0.0231678,9124,11948,0,1626680,4129320,23575500,7.31297,3.59345,0,0,9445,0,80122,0,32205,22795,0,99538,-77714.4,0,-338603,0,1,0,1,0,1
703,1e+05,79987,98879.6,42354,0.0236539,9158,12141,0,1619220,4129320,23575500,7.31297,3.57695,0,0,9514,0,79987,0,31816,22640,0,99538,-76834.6,0,-338603,0,1,0,1,0,1
704,1e+05,80040,98881.4,42425,0.0233976,9139,12085,0,1637580,4129320,23575500,7.31297,3.61752,0,0,9463,0,80040,0,31883,22659,0,99538,-76755.6,0,-338604,0,1,0,1,0,1
705,1e+05,80005,98881.1,42344,0.0235873,9215,12285,0,1629280,4129320,23575500,7.31297,3.59917,0,0,9574,0,80005,0,32027,22756,0,99538,-77025.7,0,-338604,0,1,0,1,0,1
706,1e+05,80057,98881.2,42688,0.0232791,9161,12044,0,1634320,4129320,23575500,7.31297,3.61033,0,0,9540,0,80057,0,32140,22817,0,99538,-77549.3,0,-338604,0,1,0,1,0,1
707,1e+05,80035,98881.1,42471,0.0235828,9148,12113,0,1628740,4129320,23575500,7.31297,3.59803,0,0,9516,0,80035,0,31903,22804,0,99538,-77191.1,0,-338604,0,1,0,1,0,1
708,1e+05,79982,98881.9,42555,0.023409,9131,12138,0,1639100,4129320,23575500,7.31297,3.6209,0,0,9483,0,79982,0,32079,22739,0,99538,-77203.1,0,-338605,0,1,0,1,0,1
709,1e+05,80051,98881.3,42574,0.0234657,9111,12025,0,1630890,4129320,23575500,7.31297,3.60275,0,0,9482,0,80051,0,31878,22704,0,99538,-77012.5,0,-338605,0,1,0,1,0,1
710,1e+05,79889,98881.1,42616,0.0234357,9180,12033,0,1629260,4129320,23575500,7.31297,3.59912,0,0,9554,0,79889,0,32024,22707,0,99538,-77050.9,0,-338605,0,1,0,1,0,1
711,1e+05,80002,98880.8,42536,0.0232363,8996,11936,0,1629670,4129320,23575500,7.31297,3.60006,0,0,9349,0,80002,0,32126,22819,0,99538,-77572.9,0,-338605,0,1,0,1,0,1
712,1e+05,80158,98880.2,42855,0.0237586,9226,12254,0,1623140,4129320,23575500,7.31297,3.5856,0,0,9604,0,80158,0,32138,22711,0,99538,-77133.2,0,-338605,0,1,0,1,0,1
713,1e+05,80027,98882.7,42370,0.0235384,9189,12053,0,1644930,4129320,23575500,7.31297,3.63382,0,0,9541,0,80027,0,31838,22755,0,99538,-77049.7,0,-338605,0,1,0,1,0,1
714,1e+05,79858,98880.8,42404,0.0234807,9199,12167,0,1630250,4129320,23575500,7.31297,3.60131,0,0,9570,0,79858,0,31957,22820,0,99538,-77368,0,-338605,0,1,0,1,0,1
715,1e+05,79859,98880.8,42342,0.0233077,9176,12155,0,1625870,4129320,23575500,7.31297,3.59167,0,0,9568,0,79859,0,32033,22845,0,99538,-77523.2,0,-338605,0,1,0,1,0,1
716,1e+05,79983,98880.6,42292,0.0234761,9302,12152,0,1628700,4129320,23575500,7.31297,3.59792,0,0,9661,0,79983,0,31657,23046,0,99538,-78169.7,0,-338605,0,1,0,1,0,1
717,1e+05,80157,98879.8,42601,0.023633,9182,12179,0,1624490,4129320,23575500,7.31297,3.58858,0,0,9581,0,80157,0,32083,22945,0,99538,-78024.9,0,-338605,0,1,0,1,0,1
718,1e+05,80009,98880.8,42384,0.0237266,9183,12020,0,1629680,4129320,23575500,7.31297,3.60004,0,0,9548,0,80009,0,31881,22917,0,99538,-77667.7,0,-338605,0,1,0,1,0,1
719,1e+05,79864,98881.5,42799,0.0234818,9046,12013,0,1636010,4129320,23575500,7.31297,3.61405,0,0,9409,0,79864,0,32275,22825,0,99538,-77737,0,-338605,0,1,0,1,0,1
720,1e+05,79886,98881.5,42409,0.0234783,9132,12052,0,1631330,4129320,23575500,7.31297,3.60369,0,0,9488,0,79886,0,31895,22717,0,99538,-77105.9,0,-338606,0,1,0,1,0,1
721,1e+05,79855,98881.2,42479,0.0235235,9128,12079,0,1633000,4129320,23575500,7.31297,3.60742,0,0,9495,0,79855,0,31983,22760,0,99538,-77102.5,0,-338606,0,1,0,1,0,1
722,1e+05,80119,98880.8,42605,0.0234531,9070,12007,0,1629500,4129320,23575500,7.31297,3.59967,0,0,9429,0,80119,0,32017,22706,0,99538,-77158.5,0,-338606,0,1,0,1,0,1
723,1e+05,80065,98880.7,42361,0.023584,9140,12139,0,1626710,4129320,23575500,7.31297,3.59349,0,0,9526,0,80065,0,32040,22664,0,99538,-76910.5,0,-338606,0,1,0,1,0,1
724,1e+05,80078,98881.7,42241,0.023104,9230,12124,0,1637510,4129320,23575500,7.31297,3.61737,0,0,9621,0,80078,0,31766,22709,0,99538,-76886.9,0,-338606,0,1,0,1,0,1
725,1e+05,79943,98879.8,42584,0.0234113,9051,12180,0,1620400,4129320,23575500,7.31297,3.57955,0,0,9431,0,79943,0,32029,22820,0,99538,-77620.9,0,-338606,0,1,0,1,0,1
726,1e+05,79885,98880.4,42666,0.0234773,9201,12115,0,1625570,4129320,23575500,7.31297,3.59098,0,0,9536,0,79885,0,32200,22789,0,99538,-77433.2,0,-338606,0,1,0,1,0,1
727,1e+05,80139,98881.2,42544,0.0231444,9124,12029,0,1633620,4129320,23575500,7.31297,3.60875,0,0,9475,0,80139,0,32028,22749,0,99538,-77205.5,0,-338606,0,1,0,1,0,1
728,1e+05,80070,98880,42767,0.0236017,9116,12213,0,1622600,4129320,23575500,7.31297,3.58444,0,0,9482,0,80070,0,32366,22668,0,99538,-76973.4,0,-338606,0,1,0,1,0,1
729,1e+05,80153,98881.9,42465,0.0232899,9223,12059,0,1637950,4129320,23575500,7.31297,3.61837,0,0,9591,0,80153,0,31891,22774,0,99538,-77230.8,0,-338606,0,1,0,1,0,1
730,1e+05,79808,98880.2,42508,0.0235033,9282,12168,0,1625620,4129320,23575500,7.31297,3.59114,0,0,9613,0,79808,0,31857,22773,0,99538,-77056.9,0,-338607,0,1,0,1,0,1
731,1e+05,79902,98880.8,42193,0.0230134,9124,12074,0,1628000,4129320,23575500,7.31297,3.59637,0,0,9483,0,79902,0,31542,22990,0,99538,-78079,0,-338607,0,1,0,1,0,1
732,1e+05,79898,98878.1,42329,0.023362,9259,12130,0,1611410,4129320,23575500,7.31297,3.55971,0,0,9639,0,79898,0,31807,22897,0,99538,-77679.7,0,-338607,0,1,0,1,0,1
733,1e+05,79794,98879.1,42253,0.0232612,9175,12092,0,1617980,4129320,23575500,7.31297,3.57424,0,0,9550,0,79794,0,31722,22890,0,99538,-77687.6,0,-338607,0,1,0,1,0,1
734,1e+05,80005,98879.2,42483,0.0232726,9034,12032,0,1622460,4129320,23575500,7.31297,3.58413,0,0,9433,0,80005,0,32079,22793,0,99538,-77382.3,0,-338607,0,1,0,1,0,1
735,1e+05,80059,98879.3,42713,0.0237343,9160,12153,0,1617250,4129320,23575500,7.31297,3.57259,0,0,9568,0,80059,0,32080,22698,0,99538,-76995.9,0,-338607,0,1,0,1,0,1
736,1e+05,80100,98881.2,42391,0.0232915,9254,12134,0,1636510,4129320,23575500,7.31297,3.61518,0,0,9613,0,80100,0,32077,22756,0,99538,-77097.6,0,-338607,0,1,0,1,0,1
737,1e+05,80071,98880.3,42566,0.0234329,9176,12163,0,1624530,4129320,23575500,7.31297,3.58872,0,0,9530,0,80071,0,32004,22844,0,99538,-77540,0,-338607,0,1,0,1,0,1
738,1e+05,79915,98880.7,42374,0.0236494,9193,12149,0,1628860,4129320,23575500,7.31297,3.59826,0,0,9563,0,79915,0,31854,22923,0,99538,-77720.7,0,-338607,0,1,0,1,0,1
739,1e+05,79994,98880.8,42539,0.0234704,9137,12104,0,1630910,4129320,23575500,7.31297,3.60279,0,0,9480,0,79994,0,31970,22824,0,99538,-77498,0,-338607,0,1,0,1,0,1
740,1e+05,80069,98880.3,42511,0.0231604,9225,12185,0,1623950,4129320,23575500,7.31297,3.58741,0,0,9616,0,80069,0,31965,22829,0,99538,-77443.3,0,-338607,0,1,0,1,0,1
741,1e+05,79955,98879.4,42337,0.0234913,9187,12067,0,1618560,4129320,23575500,7.31297,3.57554,0,0,9554,0,79955,0,31881,22899,0,99538,-77728,0,-338607,0,1,0,1,0,1
742,1e+05,79855,98879.6,42323,0.0233645,9105,12051,0,1623440,4129320,23575500,7.31297,3.58627,0,0,9420,0,79855,0,31821,22830,0,99538,-77489.9,0,-338607,0,1,0,1,0,1
743,1e+05,79925,98879.9,42346,0.0231253,9137,12094,0,1623810,4129320,23575500,7.31297,3.58707,0,0,9494,0,79925,0,32031,22690,0,99538,-77086,0,-338607,0,1,0,1,0,1
744,1e+05,79650,98879.4,42258,0.0235744,9201,12109,0,1620100,4129320,23575500,7.31297,3.57891,0,0,9574,0,79650,0,31792,22820,0,99538,-77438.4,0,-338607,0,1,0,1,0,1
745,1e+05,79908,98880.1,42470,0.0231883,9092,11953,0,1628190,4129320,23575500,7.31297,3.59681,0,0,9451,0,79908,0,31931,22754,0,99538,-77286.3,0,-338607,0,1,0,1,0,1
746,1e+05,79906,98879,42535,0.0235331,9144,12128,0,1615660,4129320,23575500,7.31297,3.56909,0,0,9504,0,79906,0,31845,22753,0,99538,-77190.2,0,-338607,0,1,0,1,0,1
747,1e+05,79909,98880.7,42398,0.0234696,9192,12227,0,1631620,4129320,23575500,7.31297,3.60437,0,0,9523,0,79909,0,31795,22758,0,99538,-77020.1,0,-338607,0,1,0,1,0,1
748,1e+05,80017,98880.3,42622,0.0235148,9249,12161,0,1626710,4129320,23575500,7.31297,3.59353,0,0,9608,0,80017,0,32096,22892,0,99538,-77640.7,0,-338607,0,1,0,1,0,1
749,1e+05,80203,98881.1,42435,0.0233393,9214,12128,0,1631580,4129320,23575500,7.31297,3.60429,0,0,9582,0,80203,0,31870,23014,0,99538,-78218.7,0,-338609,0,1,0,1,0,1
750,1e+05,80176,98880.9,42740,0.0237722,9328,12302,0,1630820,4129320,23575500,7.31297,3.6026,0,0,9714,0,80176,0,32117,22885,0,99538,-77539.7,0,-338609,0,1,0,1,0,1
751,1e+05,80076,98882.2,42672,0.0236476,9195,12239,0,1639840,4129320,23575500,7.31297,3.62252,0,0,9585,0,80076,0,32090,22929,0,99538,-77632.2,0,-338609,0,1,0,1,0,1
752,1e+05,80198,98882.2,42708,0.0235154,9200,12321,0,1639140,4129320,23575500,7.31297,3.62096,0,0,9588,0,80198,0,32132,23002,0,99538,-78311.9,0,-338609,0,1,0,1,0,1
753,1e+05,80071,98881.7,42818,0.0235083,9166,12190,0,1633690,4129320,23575500,7.31297,3.60893,0,0,9554,0,80071,0,32245,22836,0,99538,-77374.1,0,-338609,0,1,0,1,0,1
754,1e+05,80176,98881.8,42582,0.0234669,9257,12155,0,1634020,4129320,23575500,7.31297,3.60966,0,0,9633,0,80176,0,32003,22950,0,99538,-77963.5,0,-338609,0,1,0,1,0,1
755,1e+05,80077,98882.2,42466,0.0235588,9156,12014,0,1638720,4129320,23575500,7.31297,3.62003,0,0,9528,0,80077,0,31972,22842,0,99538,-77560.2,0,-338609,0,1,0,1,0,1
756,1e+05,80150,98881,42712,0.0235113,9099,12018,0,1631310,4129320,23575500,7.31297,3.60371,0,0,9435,0,80150,0,32195,22781,0,99538,-77455,0,-338609,0,1,0,1,0,1
757,1e+05,80071,98881.1,42596,0.0234952,9246,12263,0,1629630,4129320,23575500,7.31297,3.59996,0,0,9622,0,80071,0,32054,22733,0,99538,-77106.5,0,-338609,0,1,0,1,0,1
758,1e+05,80225,98881.3,42822,0.0235876,9296,12207,0,1634460,4129320,23575500,7.31297,3.61061,0,0,9657,0,80225,0,32274,22921,0,99538,-77753.9,0,-338609,0,1,0,1,0,1
759,1e+05,79956,98881.5,42543,0.0236662,9338,12207,0,1634570,4129320,23575500,7.31297,3.61087,0,0,9695,0,79956,0,32117,22993,0,99538,-77827.2,0,-338609,0,1,0,1,0,1
760,1e+05,80127,98881.8,42473,0.0234363,9099,12089,0,1638600,4129320,23575500,7.31297,3.61976,0,0,9450,0,80127,0,31956,23020,0,99538,-78329.9,0,-338609,0,1,0,1,0,1
761,1e+05,80025,98880.4,42769,0.0234126,9168,12063,0,1625580,4129320,23575500,7.31297,3.59099,0,0,9536,0,80025,0,32120,22820,0,99538,-77586,0,-338609,0,1,0,1,0,1
762,1e+05,79941,98881.1,42492,0.023502,9170,12227,0,1628070,4129320,23575500,7.31297,3.59654,0,0,9530,0,79941,0,31919,22802,0,99538,-77427.3,0,-338609,0,1,0,1,0,1
763,1e+05,79955,98881.3,42659,0.0232926,9064,11881,0,1635030,4129320,23575500,7.31297,3.61188,0,0,9399,0,79955,0,32036,22767,0,99538,-77259.9,0,-338609,0,1,0,1,0,1
764,1e+05,80100,98880.1,42483,0.0233318,9345,12240,0,1622440,4129320,23575500,7.31297,3.58407,0,0,9719,0,80100,0,32043,22936,0,99538,-77815.7,0,-338609,0,1,0,1,0,1
765,1e+05,79931,98880.3,42533,0.0235743,9173,12157,0,1626620,4129320,23575500,7.31297,3.5933,0,0,9547,0,79931,0,32166,22944,0,99538,-77855.9,0,-338609,0,1,0,1,0,1
766,1e+05,79879,98881,42454,0.0233557,9263,12120,0,1632220,4129320,23575500,7.31297,3.60568,0,0,9643,0,79879,0,31911,22943,0,99538,-77716.5,0,-338609,0,1,0,1,0,1
767,1e+05,80133,98880.4,42524,0.0234381,9177,12016,0,1627270,4129320,23575500,7.31297,3.59474,0,0,9555,0,80133,0,31999,22961,0,99538,-78001.6,0,-338610,0,1,0,1,0,1
768,1e+05,79949,98880,42833,0.0235315,9180,12199,0,1624280,4129320,23575500,7.31297,3.58813,0,0,9542,0,79949,0,32321,22860,0,99538,-77694.8,0,-338610,0,1,0,1,0,1
769,1e+05,80075,98881.9,42375,0.0235167,9238,12068,0,1636640,4129320,23575500,7.31297,3.61545,0,0,9621,0,80075,0,31717,22904,0,99538,-77632.9,0,-338610,0,1,0,1,0,1
770,1e+05,80099,98881.3,42407,0.0234721,9255,12214,0,1635330,4129320,23575500,7.31297,3.61254,0,0,9620,0,80099,0,31874,22873,0,99538,-77619.7,0,-338610,0,1,0,1,0,1
771,1e+05,80018,98880.6,42396,0.023621,9168,12173,0,1625590,4129320,23575500,7.31297,3.59102,0,0,9526,0,80018,0,31887,22934,0,99538,-77875.1,0,-338610,0,1,0,1,0,1
772,1e+05,80140,98881.4,42408,0.023125,9130,11927,0,1634820,4129320,23575500,7.31297,3.61143,0,0,9519,0,80140,0,31986,22909,0,99538,-77929.2,0,-338610,0,1,0,1,0,1
773,1e+05,80155,98879.8,42352,0.0236353,9256,12108,0,1621340,4129320,23575500,7.31297,3.58164,0,0,9601,0,80155,0,32035,22896,0,99538,-77842.7,0,-338610,0,1,0,1,0,1
774,1e+05,80177,98880.5,42451,0.0233727,9125,12165,0,1630550,4129320,23575500,7.31297,3.60202,0,0,9484,0,80177,0,31992,22836,0,99538,-77600.7,0,-338610,0,1,0,1,0,1
775,1e+05,79999,98880.6,42459,0.0236976,9288,12171,0,1627250,4129320,23575500,7.31297,3.5947,0,0,9684,0,79999,0,32095,22842,0,99538,-77416.6,0,-338610,0,1,0,1,0,1
776,1e+05,80114,98881.5,42295,0.0231811,9238,12173,0,1636880,4129320,23575500,7.31297,3.61597,0,0,9587,0,80114,0,31714,23009,0,99538,-78056.6,0,-338610,0,1,0,1,0,1
777,1e+05,80150,98879.5,42843,0.0236273,9134,12167,0,1618320,4129320,23575500,7.31297,3.57498,0,0,9524,0,80150,0,32244,22884,0,99538,-77736.8,0,-338610,0,1,0,1,0,1
778,1e+05,80050,98881.5,42820,0.0234085,9208,12164,0,1633660,4129320,23575500,7.31297,3.60888,0,0,9561,0,80050,0,32196,22826,0,99538,-77614.4,0,-338611,0,1,0,1,0,1
779,1e+05,80013,98881.5,42410,0.0232221,9150,12140,0,1636390,4129320,23575500,7.31297,3.61487,0,0,9518,0,80013,0,31940,22804,0,99538,-77505.1,0,-338611,0,1,0,1,0,1
780,1e+05,79966,98880.7,42231,0.0230431,9260,12075,0,1626990,4129320,23575500,7.31297,3.59414,0,0,9665,0,79966,0,31820,22836,0,99538,-77391.1,0,-338611,0,1,0,1,0,1
781,1e+05,79815,98878.8,42316,0.0233398,9015,12033,0,1615440,4129320,23575500,7.31297,3.56861,0,0,9413,0,79815,0,31723,22830,0,99538,-77636.4,0,-338611,0,1,0,1,0,1
782,1e+05,80142,98879.2,42221,0.0231934,9151,12097,0,1619390,4129320,23575500,7.31297,3.57733,0,0,9497,0,80142,0,31885,22717,0,99538,-77232.6,0,-338611,0,1,0,1,0,1
783,1e+05,80209,98879.1,42517,0.0231428,9107,12085,0,1620100,4129320,23575500,7.31297,3.57889,0,0,9495,0,80209,0,32095,22578,0,99538,-76773.8,0,-338611,0,1,0,1,0,1
784,1e+05,80004,98879.3,42566,0.0234937,9168,12117,0,1619850,4129320,23575500,7.31297,3.57838,0,0,9546,0,80004,0,32239,22619,0,99538,-76619.8,0,-338611,0,1,0,1,0,1
785,1e+05,80113,98880.6,42560,0.0234012,9233,12023,0,1630130,4129320,23575500,7.31297,3.60107,0,0,9601,0,80113,0,32024,22736,0,99538,-76887.8,0,-338611,0,1,0,1,0,1
786,1e+05,80209,98880.6,42524,0.0231706,9254,12178,0,1629070,4129320,23575500,7.31297,3.59871,0,0,9618,0,80209,0,31847,22824,0,99538,-77451.7,0,-338611,0,1,0,1,0,1
787,1e+05,80212,98880.1,42698,0.0235673,9037,12150,0,1621600,4129320,23575500,7.31297,3.58221,0,0,9434,0,80212,0,32189,22713,0,99538,-77066.5,0,-338611,0,1,0,1,0,1
788,1e+05,80291,98881.4,42660,0.0235085,9263,12227,0,1635470,4129320,23575500,7.31297,3.61285,0,0,9630,0,80291,0,32111,22792,0,99538,-77430.3,0,-338611,0,1,0,1,0,1
789,1e+05,80298,98881.6,42569,0.023285,9234,12138,0,1636190,4129320,23575500,7.31297,3.61449,0,0,9566,0,80298,0,32001,22724,0,99538,-76924.3,0,-338611,0,1,0,1,0,1
790,1e+05,80228,98880.2,42511,0.0234581,9045,12039,0,1623910,4129320,23575500,7.31297,3.58729,0,0,9399,0,80228,0,31976,22821,0,99538,-77386.8,0,-338611,0,1,0,1,0,1
791,1e+05,80212,98880.6,42497,0.023501,9266,12117,0,1626850,4129320,23575500,7.31297,3.59381,0,0,9602,0,80212,0,31811,22918,0,99538,-77896,0,-338611,0,1,0,1,0,1
792,1e+05,80299,98880.2,42775,0.0235744,9132,12208,0,1627990,4129320,23575500,7.31297,3.59634,0,0,9504,0,80299,0,32248,22766,0,99538,-77349.4,0,-338611,0,1,0,1,0,1
793,1e+05,80261,98881.4,42552,0.023382,9221,12080,0,1631890,4129320,23575500,7.31297,3.60495,0,0,9581,0,80261,0,32074,22750,0,99538,-77212.4,0,-338611,0,1,0,1,0,1
794,1e+05,80467,98881.7,42770,0.0232785,9121,12014,0,1635860,4129320,23575500,7.31297,3.61373,0,0,9474,0,80467,0,31968,22670,0,99538,-76875.1,0,-338611,0,1,0,1,0,1
795,1e+05,80008,98880.6,42710,0.0233826,9257,12128,0,1626680,4129320,23575500,7.31297,3.59347,0,0,9640,0,80008,0,32094,22838,0,99538,-77263.2,0,-338611,0,1,0,1,0,1
796,1e+05,79997,98880.1,42628,0.0231814,9362,12263,0,1624620,4129320,23575500,7.31297,3.58888,0,0,9721,0,79997,0,31804,22958,0,99538,-77702.4,0,-338611,0,1,0,1,0,1
797,1e+05,80217,98879.1,42587,0.0229886,8973,11869,0,1617160,4129320,23575500,7.31297,3.57238,0,0,9341,0,80217,0,32092,22860,0,99538,-77888.1,0,-338611,0,1,0,1,0,1
798,1e+05,79868,98877.4,42499,0.0235173,9230,12152,0,1605450,4129320,23575500,7.31297,3.54656,0,0,9589,0,79868,0,31956,22814,0,99538,-77304.5,0,-338611,0,1,0,1,0,1
799,1e+05,80069,98879.5,42417,0.0231997,9032,12058,0,1625740,4129320,23575500,7.31297,3.59136,0,0,9419,0,80069,0,31929,22622,0,99538,-76828,0,-338612,0,1,0,1,0,1
800,1e+05,80228,98879.2,42610,0.0234164,9239,12223,0,1619470,4129320,23575500,7.31297,3.5775,0,0,9612,0,80228,0,32254,22830,0,99538,-77426,0,-338612,0,1,0,1,0,1
801,1e+05,80073,98880.5,42597,0.0236609,9282,12087,0,1628730,4129320,23575500,7.31297,3.59803,0,0,9657,0,80073,0,31927,22913,0,99538,-77657.5,0,-338612,0,1,0,1,0,1
802,1e+05,80000,98880.6,42430,0.0233139,9111,11986,0,1630700,4129320,23575500,7.31297,3.60235,0,0,9493,0,80000,0,32001,22898,0,99538,-77915.3,0,-338612,0,1,0,1,0,1
803,1e+05,80005,98879.4,42828,0.0235106,9109,12112,0,1618650,4129320,23575500,7.31297,3.57568,0,0,9413,0,80005,0,32283,22746,0,99538,-77267.3,0,-338612,0,1,0,1,0,1
804,1e+05,80191,98881,42404,0.023373,9150,12014,0,1631690,4129320,23575500,7.31297,3.60452,0,0,9516,0,80191,0,31955,22735,0,99538,-77193.4,0,-338612,0,1,0,1,0,1
805,1e+05,80150,98880.7,42366,0.0231861,9157,12057,0,1630280,4129320,23575500,7.31297,3.60137,0,0,9515,0,80150,0,31876,22760,0,99538,-77081.9,0,-338612,0,1,0,1,0,1
806,1e+05,80240,98878.6,42641,0.0235811,9109,12119,0,1612740,4129320,23575500,7.31297,3.56267,0,0,9481,0,80240,0,32107,22611,0,99538,-76822.5,0,-338612,0,1,0,1,0,1
807,1e+05,80053,98880.7,42565,0.0233076,9152,12133,0,1631080,4129320,23575500,7.31297,3.60318,0,0,9494,0,80053,0,32191,22687,0,99538,-77070.3,0,-338612,0,1,0,1,0,1
808,1e+05,80137,98880.3,42746,0.0232815,9098,12033,0,1625890,4129320,23575500,7.31297,3.59172,0,0,9466,0,80137,0,32136,22572,0,99538,-76463.5,0,-338612,0,1,0,1,0,1
809,1e+05,80224,98880.3,42563,0.0234027,9197,12145,0,1626090,4129320,23575500,7.31297,3.59215,0,0,9589,0,80224,0,32005,22759,0,99538,-77364.8,0,-338612,0,1,0,1,0,1
810,1e+05,80138,98881,42415,0.0233361,9286,12136,0,1630990,4129320,23575500,7.31297,3.60295,0,0,9675,0,80138,0,31906,22854,0,99538,-77331.4,0,-338613,0,1,0,1,0,1
811,1e+05,80085,98880.9,42440,0.0235688,9283,12170,0,1631290,4129320,23575500,7.31297,3.60363,0,0,9640,0,80085,0,31755,23032,0,99538,-77896.8,0,-338613,0,1,0,1,0,1
812,1e+05,80117,98881.1,42482,0.0233425,9191,12103,0,1631760,4129320,23575500,7.31297,3.60471,0,0,9546,0,80117,0,31998,23112,0,99538,-78676.4,0,-338613,0,1,0,1,0,1
813,1e+05,79925,98880.2,42500,0.0238628,9263,12151,0,1625090,4129320,23575500,7.31297,3.58994,0,0,9635,0,79925,0,31948,22955,0,99538,-77949.3,0,-338613,0,1,0,1,0,1
814,1e+05,80073,98881.8,42419,0.0233648,9072,12076,0,1639870,4129320,23575500,7.31297,3.62257,0,0,9422,0,80073,0,31877,22855,0,99538,-77503.5,0,-338613,0,1,0,1,0,1
815,1e+05,80111,98879.6,42775,0.0236037,9072,12069,0,1619040,4129320,23575500,7.31297,3.57658,0,0,9456,0,80111,0,32348,22745,0,99538,-77197.9,0,-338613,0,1,0,1,0,1
816,1e+05,80220,98880.3,42476,0.0234942,9218,12090,0,1625580,4129320,23575500,7.31297,3.59101,0,0,9585,0,80220,0,31849,22636,0,99538,-76620.8,0,-338613,0,1,0,1,0,1
817,1e+05,80371,98880.2,42496,0.0231271,9194,12140,0,1628450,4129320,23575500,7.31297,3.59735,0,0,9555,0,80371,0,32041,22715,0,99538,-77024.9,0,-338613,0,1,0,1,0,1
818,1e+05,80295,98879.1,42567,0.0233909,9266,12101,0,1613220,4129320,23575500,7.31297,3.56366,0,0,9666,0,80295,0,31972,22879,0,99538,-77573.3,0,-338613,0,1,0,1,0,1
819,1e+05,80047,98880.3,42633,0.0234816,9169,12036,0,1627880,4129320,23575500,7.31297,3.5961,0,0,9525,0,80047,0,32117,22862,0,99538,-77555.7,0,-338613,0,1,0,1,0,1
820,1e+05,80126,98880.9,42697,0.0233516,9087,12040,0,1632350,4129320,23575500,7.31297,3.60597,0,0,9458,0,80126,0,32196,22807,0,99538,-77498.1,0,-338613,0,1,0,1,0,1
821,1e+05,80113,98881,42653,0.023541,9055,11960,0,1628860,4129320,23575500,7.31297,3.59829,0,0,9440,0,80113,0,32278,22717,0,99538,-77247.2,0,-338613,0,1,0,1,0,1
822,1e+05,80008,98880.8,42566,0.0233061,9051,12101,0,1632340,4129320,23575500,7.31297,3.60595,0,0,9382,0,80008,0,31952,22591,0,99538,-76751.7,0,-338613,0,1,0,1,0,1
823,1e+05,80042,98880.1,42700,0.0233695,9069,11983,0,1622390,4129320,23575500,7.31297,3.58398,0,0,9459,0,80042,0,32079,22568,0,99538,-76556.8,0,-338613,0,1,0,1,0,1
824,1e+05,80169,98880.1,42766,0.0234385,9203,12154,0,1625590,4129320,23575500,7.31297,3.59107,0,0,9545,0,80169,0,32140,22632,0,99538,-76705.5,0,-338613,0,1,0,1,0,1
825,1e+05,80058,98880.1,42624,0.0232701,9135,12188,0,1626320,4129320,23575500,7.31297,3.59262,0,0,9513,0,80058,0,32149,22686,0,99538,-76911.4,0,-338613,0,1,0,1,0,1
826,1e+05,79893,98879.8,42460,0.0235189,9394,12241,0,1621340,4129320,23575500,7.31297,3.58163,0,0,9765,0,79893,0,31828,22949,0,99538,-77665.5,0,-338614,0,1,0,1,0,1
827,1e+05,80234,98880.2,42587,0.0231434,9067,12041,0,1627900,4129320,23575500,7.31297,3.59617,0,0,9393,0,80234,0,32125,22787,0,99538,-77510.8,0,-338614,0,1,0,1,0,1
828,1e+05,80031,98879.3,42536,0.0233541,9179,12142,0,1616790,4129320,23575500,7.31297,3.5716,0,0,9552,0,80031,0,32056,22838,0,99538,-77706.9,0,-338614,0,1,0,1,0,1
829,1e+05,80076,98879.8,42494,0.0232001,9090,12064,0,1624790,4129320,23575500,7.31297,3.58924,0,0,9451,0,80076,0,31799,22720,0,99538,-77084.2,0,-338614,0,1,0,1,0,1
830,1e+05,80196,98878.6,42537,0.0233323,9125,12009,0,1615780,4129320,23575500,7.31297,3.56936,0,0,9520,0,80196,0,32156,22688,0,99538,-77188.6,0,-338614,0,1,0,1,0,1
831,1e+05,80049,98878.7,42349,0.0232442,9236,12183,0,1615920,4129320,23575500,7.31297,3.56966,0,0,9599,0,80049,0,31812,22676,0,99538,-76858.3,0,-338614,0,1,0,1,0,1
832,1e+05,80135,98878.9,42601,0.0232832,9084,12060,0,1617940,4129320,23575500,7.31297,3.57414,0,0,9472,0,80135,0,32016,22706,0,99538,-77007.1,0,-338614,0,1,0,1,0,1
833,1e+05,80348,98879.1,42424,0.0235408,9112,11967,0,1618520,4129320,23575500,7.31297,3.57536,0,0,9472,0,80348,0,32058,22668,0,99538,-76955.6,0,-338614,0,1,0,1,0,1
